code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
FBPI,First Bancorp of Indiana Inc,14.578,18,14,10,14,6,9,5,76,2.0,81.0,Strong,Enter w/ confidence,59,3.0,0.5,2.1,58.5,0,,Financial Services,24782880.0,0.0
BBSEY,BB Seguridade Participacoes SA,8.0,19,14,5,11,6,11,5,71,6.0,77.0,Strong,Enter w/ confidence,70,6.2,4.4,4.9,64.4,1,,Financial Services,15529988096.0,121724.86
HBAFX,RATIONAL STRATEGIC ALLOCATION FUND CLASS A SHARES,9.34,16,12,11,9,6,11,5,70,2.0,77.0,Strong,🔥 COILED: Enter w/ confidence,57,2.1,3.2,1.9,58.8,0,,nan,0.0,0.0
ALTY,Global X Alternative Income ETF,12.435,16,12,9,13,6,7,3,66,2.0,76.0,Strong,Enter w/ confidence,66,0.9,0.3,0.7,59.4,0,,nan,nan,19329.71
GNW,Genworth Financial Inc,9.71,19,11,7,11,6,11,5,70,6.0,74.0,Strong,Enter w/ confidence,72,1.8,2.0,4.3,66.2,0,,Financial Services,3719019776.0,3559775.3
RDAG,Republic Digital Acquisition Company Class A Ordinary Shares,10.35,14,11,11,15,6,2,3,62,4.0,74.0,Strong,Enter w/ confidence,58,0.1,0.1,0.2,59.2,0,,Financial Services,388125024.0,68617.04
AQGNX,AQR GLOBAL EQUITY FUND CLASS N,13.48,15,12,10,9,6,11,4,67,2.0,74.0,Strong,🔥 COILED: Enter w/ confidence,62,0.9,1.7,0.9,56.7,0,,nan,0.0,0.0
AQGIX,AQR GLOBAL EQUITY FUND CLASS I,13.75,15,12,10,9,6,11,4,67,2.0,74.0,Strong,🔥 COILED: Enter w/ confidence,62,1.0,1.6,0.9,56.7,0,,nan,0.0,0.0
CSHCX,MAINSTAY CUSHING MLP PREMIER FUND CLASS C,9.52,19,12,9,7,6,11,4,68,2.0,73.0,Strong,Enter w/ confidence,51,4.3,1.1,2.3,58.9,0,,nan,0.0,0.0
CSIIX,COLUMBIA SMALL CAP INDEX FUND CLASS I,9.55,16,14,9,9,6,6,3,63,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,52,0.4,0.3,0.5,53.4,0,,nan,0.0,0.0
QSPRX,AQR STYLE PREMIA ALTERNATIVE FUND CLASS R6,9.85,18,12,11,9,6,7,3,66,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,51,2.0,0.9,1.0,59.5,0,,nan,0.0,0.0
RTISX,SELECT INTERNATIONAL EQUITY FUND CLASS S,13.97,16,14,9,9,6,6,3,63,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,57,0.2,1.0,0.7,54.6,0,,nan,0.0,0.0
RTITX,SELECT INTERNATIONAL EQUITY FUND CLASS T,13.99,16,14,9,9,6,6,3,63,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,61,0.2,1.1,0.8,54.9,0,,nan,0.0,0.0
CULL,Cullman Bancorp Inc.,16.0,17,8,8,15,7,5,5,65,3.0,73.0,Strong,Enter w/ confidence,55,2.6,3.2,3.0,68.5,0,,Financial Services,91953744.0,0.0
HCIEX,THE INTERNATIONAL EQUITY PORTFOLIO HC STRATEGIC SHARES,17.28,14,14,9,9,8,6,3,63,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,52,0.1,0.8,0.5,52.9,0,,Other,0.0,0.0
ENLAY,ENEL Societa per Azioni,11.69,16,10,11,15,6,9,4,71,1.0,72.0,Strong,Enter w/ confidence,53,1.8,1.4,2.1,60.6,0,,Utilities,116102184960.0,426262.71
