code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
BZLYF,Beazley plc,17.695,16,11,12,15,6,11,2,73,2.0,78.0,Strong,Enter w/ confidence,66,1.7,2.3,2.4,58.4,0,,Financial Services,10538105856.0,0.0
SOTK,Sono-Tek Corp,5.475,16,16,7,17,9,5,4,74,2.0,77.0,Strong,Enter w/ confidence,57,6.5,3.9,3.5,56.3,1,,Technology,86049056.0,32315.99
JOEMX,JOHCM EMERGING MARKETS OPPORTUNITIES FUND INSTITUTIONAL SHARES,17.78,17,12,12,9,8,7,4,69,2.0,76.0,Strong,🔥 COILED: Enter w/ confidence,55,3.0,2.2,2.3,58.8,0,,nan,0.0,0.0
SIBN,Si-Bone Inc,19.96,18,13,9,13,6,12,5,76,-2.0,75.0,Strong,Enter w/ confidence,66,5.4,7.3,6.8,67.6,1,,Healthcare,894578752.0,614702.7
METV,Roundhill Ball Metaverse ETF,19.87,16,9,8,17,6,10,5,71,3.0,75.0,Strong,Enter w/ confidence,72,2.8,3.5,3.7,65.3,0,,nan,nan,63933.77
BPYPP,Brookfield Property Partners LP,16.43,17,10,10,13,7,8,3,68,3.0,74.0,Strong,Enter w/ confidence,61,1.6,2.4,1.7,62.1,0,,Real Estate,10655073280.0,21741.65
BLUW,Blue Water Acquisition Corp. III Class A Ordinary Shares,10.38,19,8,11,14,6,7,2,67,3.0,73.0,Strong,Enter w/ confidence,67,0.2,0.0,0.2,67.4,0,,Financial Services,335357056.0,55699.31
NEXA,Nexa Resources SA,15.4,17,14,9,13,4,7,5,69,3.0,73.0,Strong,Enter w/ confidence,62,8.6,9.2,10.0,61.8,1,,Basic Materials,1964064512.0,830107.36
SHC,Sotera Health Co,19.57,16,13,7,16,6,9,5,72,3.0,73.0,Strong,Enter w/ confidence,73,3.6,3.8,5.1,68.3,0,,Healthcare,5584784384.0,2889376.3
ABUS,Arbutus Biopharma Corp,5.21,17,12,7,15,6,7,5,69,-2.0,72.0,Strong,Enter w/ confidence,70,11.6,12.5,10.9,66.9,2,,Healthcare,1030787264.0,1939498.65
RMNI,Rimini Street Inc,5.25,17,11,12,12,6,9,5,72,0.0,72.0,Strong,Enter w/ confidence,68,5.2,4.0,6.8,66.5,0,,Technology,490119008.0,377330.64
SPCB,Supercom Ltd,11.41,16,16,9,11,9,7,4,72,2.0,72.0,Strong,Enter w/ confidence,60,6.1,0.1,4.1,55.7,0,,Industrials,71659960.0,79392.8
FAPHX,Fidelity Summer Street Trust - Health and Wellness Fund,14.86,16,12,9,9,6,11,3,66,2.0,71.0,Strong,Enter w/ confidence,69,0.7,1.2,1.2,59.6,0,,nan,nan,0.0
FAPLX,Fidelity Summer Street Trust - Advisor Health and Wellness Fund,14.63,16,12,9,9,6,11,3,66,2.0,71.0,Strong,Enter w/ confidence,69,0.7,1.2,1.2,58.9,0,,nan,nan,0.0
FAPJX,Fidelity Summer Street Trust - Advisor Health and Wellness Fund,14.77,16,12,9,9,6,11,3,66,2.0,71.0,Strong,Enter w/ confidence,69,0.8,1.2,1.3,59.4,0,,nan,nan,0.0
FAPKX,Fidelity Summer Street Trust - Advisor Health and Wellness Fund,14.35,16,12,9,9,6,11,3,66,2.0,71.0,Strong,Enter w/ confidence,68,0.7,1.1,1.2,59.0,0,,nan,nan,0.0
FAPMX,Fidelity Summer Street Trust - Advisor Health and Wellness Fund,14.89,16,12,9,9,6,11,3,66,2.0,71.0,Strong,Enter w/ confidence,69,0.7,1.2,1.2,59.5,0,,nan,nan,0.0
FAPNX,Fidelity Summer Street Trust - Advisor Health and Wellness Fund,14.94,16,12,9,9,6,11,3,66,2.0,71.0,Strong,Enter w/ confidence,69,0.7,1.2,1.3,59.2,0,,nan,nan,0.0
BEKE,Ke Holdings Inc,17.75,14,12,12,16,6,12,5,77,-2.0,71.0,Strong,Enter w/ confidence,52,4.4,4.2,4.5,60.3,0,,Real Estate,19585046528.0,4517262.31
ENHCX,CULLEN ENHANCED EQUITY INCOME FUND CLASS C,11.48,16,12,11,9,6,6,3,63,2.0,70.0,Strong,🔥 COILED: Enter w/ confidence,67,0.1,1.1,1.0,59.3,0,,nan,0.0,0.0
MSGAX,MERIDIAN SMALL CAP GROWTH FUND CLASS A,12.84,16,12,8,9,6,11,4,66,1.0,70.0,Strong,Enter w/ confidence,64,0.5,1.3,1.9,60.7,0,,nan,0.0,0.0
MISGX,MERIDIAN SMALL CAP GROWTH FUND INVESTOR CLASS,13.58,16,12,8,9,6,11,4,66,1.0,70.0,Strong,Enter w/ confidence,63,0.6,1.3,1.8,60.8,0,,nan,0.0,0.0
QISIX,Pear Tree Polaris International Opportunities Fund Institutional Shares,15.7,16,11,11,9,8,7,3,65,2.0,70.0,Strong,Enter w/ confidence,49,0.6,0.3,1.0,58.7,0,,nan,nan,0.0
QISOX,Pear Tree Polaris International Opportunities Fund,15.59,16,11,11,9,8,7,3,65,2.0,70.0,Strong,Enter w/ confidence,49,0.6,0.3,1.0,58.6,0,,nan,nan,0.0
QISRX,Pear Tree Polaris International Opportunities Fund R6 Shares,15.69,16,11,11,9,8,7,3,65,2.0,70.0,Strong,Enter w/ confidence,50,0.6,0.3,1.0,58.6,0,,nan,nan,0.0
GMBCX,GMO International Opportunistic Val R6,19.33,17,10,8,9,6,11,4,65,0.0,70.0,Strong,🔥 COILED: Enter w/ confidence,74,1.3,1.4,2.3,70.1,0,,nan,nan,0.0
CAIXY,Caixabank SA ADR,5.01,14,12,8,10,7,11,2,64,2.0,69.0,Moderate,Enter w/ caution,66,1.0,1.5,1.8,58.9,0,,Financial Services,104549883904.0,393642.25
CING,Cingulate Inc,5.55,14,11,11,16,6,7,5,70,-2.0,69.0,Moderate,Enter w/ caution,56,9.0,3.9,8.6,66.6,1,,Healthcare,80707136.0,382530.1
ACOG,Alpha Cognition Inc,9.75,17,13,7,17,7,9,5,75,-7.0,69.0,Moderate,Enter w/ caution,69,10.3,6.8,10.8,66.6,1,,Healthcare,212334208.0,77159.31
CIHDX,CULLEN INTERNATIONAL HIGH DIVIDEND FUND RETAIL CLASS,14.97,16,12,11,9,6,6,3,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,66,0.8,-0.4,1.1,63.5,0,,nan,0.0,0.0
CIHCX,CULLEN INTERNATIONAL HIGH DIVIDEND FUND CLASS C,14.91,16,12,11,9,6,6,3,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,66,0.9,-0.4,1.2,63.7,0,,nan,0.0,0.0
DLEUX,DOUBLELINE SHILLER ENHANCED INTERNATIONAL CAPE CLASS N,15.58,16,9,8,9,6,11,3,62,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,68,2.4,-0.4,1.3,59.0,0,,nan,0.0,0.0
DSEUX,DOUBLELINE SHILLER ENHANCED INTERNATIONAL CAPE CLASS I,15.59,16,9,8,9,6,11,3,62,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,68,2.4,-0.4,1.4,59.0,0,,nan,0.0,0.0
VAESX,VIRTUS EMERGING MARKETS SMALL-CAP FUND CLASS A,16.85,14,12,11,9,6,7,3,62,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,47,1.1,0.5,0.9,59.1,0,,nan,0.0,0.0
CSECX,CALVERT EQUITY PORTFOLIO CLASS C,18.79,16,12,9,9,6,7,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,46,1.8,1.3,2.3,63.9,0,,nan,0.0,0.0
