code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
LGGNY,Legal & General Group Plc,19.08,17,13,10,17,6,10,5,78,5.0,84.0,Strong,Enter w/ confidence,75,3.1,4.8,4.9,67.5,0,,Financial Services,20927096832.0,51485.76
EDF,Stone Harbor Emerging Markets Income Fund,5.58,18,12,7,17,6,12,5,77,4.0,81.0,Strong,Enter w/ confidence,72,4.3,3.0,3.9,71.3,0,,Financial Services,100389600.0,164009.42
ERY,Direxion Daily Energy Bear 2X Shares,11.6,14,14,7,17,8,5,4,69,4.0,79.0,Strong,🔥 COILED: Enter w/ confidence,43,5.9,-0.6,2.8,53.6,1,,nan,nan,1450399.81
XHR,Xenia Hotels & Resorts Inc,19.23,18,9,7,15,6,12,5,72,7.0,79.0,Strong,Enter w/ confidence,75,5.1,9.6,8.6,79.4,1,,Real Estate,1906125824.0,800035.72
MGCLY,MGCLY,11.61,19,14,10,14,7,9,5,78,-1.0,78.0,Strong,Enter w/ confidence,51,3.2,6.9,2.6,57.8,1,,Consumer Cyclical,88163622912.0,75043.41
STHO,Star Holdings,9.13,16,13,7,17,6,9,5,73,3.0,77.0,Strong,Enter w/ confidence,74,1.4,3.2,3.3,66.0,1,,Real Estate,108436280.0,38843.39
OIM,OneIM Acquisition Corp. Class A Ordinary Shares,10.05,15,13,5,16,8,7,4,68,4.0,77.0,Strong,Enter w/ confidence,0,0.3,0.5,0.3,57.9,0,,Financial Services,363181888.0,0.0
XGABX,The Gabelli Equity Trust Inc,5.94,16,12,11,9,6,11,4,69,2.0,76.0,Strong,🔥 COILED: Enter w/ confidence,49,0.5,1.0,1.3,56.5,0,,Other,0.0,0.0
ONCH,1RT Acquisition Corp.,10.24,16,13,13,13,6,7,4,72,1.0,76.0,Strong,Enter w/ confidence,45,0.2,0.1,0.2,65.7,0,,Financial Services,220800000.0,0.0
VMD,Viemed Healthcare Inc,10.42,17,13,9,14,6,8,5,72,5.0,75.0,Strong,Enter w/ confidence,72,5.9,4.1,6.2,65.2,0,,Healthcare,399469472.0,211809.75
TBCH,Turtle Beach Corporation,13.39,14,12,6,17,7,11,5,72,3.0,75.0,Strong,Enter w/ confidence,59,7.0,4.6,7.0,64.6,0,,Technology,265756960.0,259883.13
CEISX,Manning & Napier Callodine Equity Inc S,13.99,18,12,11,9,6,8,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,56,1.6,0.9,1.4,57.2,0,,nan,nan,0.0
MVGAX,MFS LOW VOLATILITY GLOBAL EQUITY FUND A,17.98,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,43,0.7,0.3,0.8,58.3,0,,nan,0.0,0.0
MVGBX,MFS LOW VOLATILITY GLOBAL EQUITY FUND B,17.8,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,43,0.7,0.3,0.7,57.9,0,,nan,0.0,0.0
MVGCX,MFS LOW VOLATILITY GLOBAL EQUITY FUND C,17.73,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,43,0.7,0.3,0.7,57.9,0,,nan,0.0,0.0
MVGJX,MFS LOW VOLATILITY GLOBAL EQUITY FUND R1,17.86,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,43,0.6,0.3,0.7,57.8,0,,nan,0.0,0.0
MVGIX,MFS LOW VOLATILITY GLOBAL EQUITY FUND I,17.99,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,45,0.7,0.3,0.8,58.3,0,,nan,0.0,0.0
MVGMX,MFS LOW VOLATILITY GLOBAL EQUITY FUND R4,17.99,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,45,0.7,0.3,0.7,58.2,0,,nan,0.0,0.0
MVGNX,MFS LOW VOLATILITY GLOBAL EQUITY FUND R6,17.97,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,45,0.7,0.3,0.8,58.4,0,,nan,0.0,0.0
MVGLX,MFS LOW VOLATILITY GLOBAL EQUITY FUND R3,18.01,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,43,0.7,0.3,0.7,58.1,0,,nan,0.0,0.0
MVGKX,MFS LOW VOLATILITY GLOBAL EQUITY FUND R2,18.0,17,12,13,9,6,7,4,68,2.0,75.0,Strong,🔥 COILED: Enter w/ confidence,42,0.7,0.3,0.7,57.9,0,,nan,0.0,0.0
