code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
STRW,Strawberry Fields REIT LLC,13.75,15,9,7,16,6,12,5,70,8.0,79.0,Strong,Enter w/ confidence,70,1.3,2.7,3.1,62.5,0,,Real Estate,184615888.0,29423.92
VNO-P-N,VNO-P-N,17.7,13,12,11,16,4,7,4,67,4.0,79.0,Strong,Enter w/ confidence,63,0.6,1.1,1.2,58.1,0,,nan,nan,22300.99
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,19.97,12,14,12,15,8,7,4,72,1.0,78.0,Strong,Enter w/ confidence,45,1.1,0.9,0.7,59.1,0,,Other,6987588000.0,16368.1
IRSIF,iShares IV Public Limited Company - iShares Fallen Angels High Yield Corporate Bond UCITS ETF,7.506,16,14,8,13,6,7,4,68,4.0,77.0,Strong,🔥 COILED: Enter w/ confidence,60,0.4,-0.0,0.2,53.1,1,,nan,nan,32046.81
PRLPF,Propel Holdings Inc.,18.28,15,10,6,18,6,12,5,72,0.0,77.0,Strong,Enter w/ confidence,51,9.9,10.5,9.5,69.8,2,,Financial Services,719532096.0,16887.5
VNO-PN,Vornado Realty Trust 5.25% Series,17.7,13,12,11,15,4,7,4,66,4.0,76.0,Strong,Enter w/ confidence,59,0.6,1.1,1.2,58.1,0,,Real Estate,nan,21256.37
STBK,Studio Bank,13.15,16,11,7,15,6,11,5,71,1.0,75.0,Strong,Enter w/ confidence,63,0.8,1.2,0.8,61.2,1,,Financial Services,94389512.0,1824.18
GGZ,Gabelli Global Small and Mid Cap Value Closed Fund,16.28,17,11,11,11,7,8,5,70,1.0,74.0,Strong,Enter w/ confidence,51,1.7,1.9,2.0,65.1,0,,Financial Services,125480072.0,9643.37
SRBK,"SR Bancorp, Inc. Common stock",19.68,17,12,8,15,6,12,5,75,-1.0,74.0,Strong,Enter w/ confidence,65,1.9,4.1,3.2,71.6,0,,Financial Services,146314112.0,39678.66
DRDB,Roman DBDR Acquisition Corp. II Ordinary shares,10.535,14,14,9,9,9,7,4,66,4.0,73.0,Strong,Enter w/ confidence,60,0.0,0.1,0.1,56.5,0,,Financial Services,323073344.0,106837.83
HOPE,Hope Bancorp Inc,13.68,19,6,8,15,6,12,5,71,2.0,73.0,Strong,Enter w/ confidence,71,3.6,5.1,4.5,70.7,0,,Financial Services,1748835968.0,930592.69
BABWF,International Consolidated Airlines Group S.A.,6.15,16,8,9,16,6,12,5,72,4.0,72.0,Strong,Enter w/ confidence,75,7.9,6.0,9.8,62.7,0,,Industrials,25910429696.0,0.0
NMI,Nuveen Municipal Income Fund Inc,11.02,11,12,3,15,6,11,4,62,4.0,72.0,Strong,🔥 COILED: Enter w/ confidence,66,0.2,-0.5,0.9,54.9,0,,Financial Services,93057910.0,29039.17
LPCV,Launchpad Cadenza Acquisition Corp I Class A Ordinary Share,10.0,18,12,7,10,6,7,4,64,4.0,71.0,Strong,Enter w/ confidence,0,0.1,0.4,0.1,58.2,1,,Financial Services,286924992.0,0.0
GBAB,Guggenheim Taxable Municipal Managed Duration Trust,14.46,15,11,11,16,4,6,5,68,0.0,71.0,Strong,Enter w/ confidence,35,2.6,2.5,1.9,66.9,0,,Financial Services,400291712.0,91039.52
XRGTX,Royce Global Value Trust Inc,17.18,18,10,11,9,6,11,4,69,-3.0,71.0,Strong,🔥 COILED: Enter w/ confidence,52,2.2,-0.1,1.1,56.3,0,,Other,0.0,0.0
GUT,Gabelli Utility Closed Fund,6.59,18,11,4,15,7,9,5,69,1.0,70.0,Strong,Enter w/ confidence,61,1.7,4.6,3.0,67.9,0,,Financial Services,451379000.0,207002.05
BDJ,BlackRock Enhanced Equity Dividend Trust,9.57,19,8,7,16,7,7,5,69,0.0,70.0,Strong,Enter w/ confidence,68,3.2,2.4,2.6,67.0,0,,Financial Services,1781913000.0,461482.62
FMINX,FRANKLIN MINNESOTA TAX-FREE INCOME FUND CLASS A,11.3,15,12,12,8,6,7,4,64,1.0,70.0,Strong,🔥 COILED: Enter w/ confidence,58,0.3,0.2,0.3,62.5,0,,nan,0.0,0.0
JDPNX,PERKINS MID CAP VALUE FUND CLASS N,16.98,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.9,0.9,1.6,62.1,0,,nan,0.0,0.0
JMVCX,PERKINS MID CAP VALUE FUND CLASS C,16.78,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.8,0.8,1.5,61.5,0,,nan,0.0,0.0
DENI,Denali Bancorporation Inc,17.64,16,14,14,9,4,11,4,72,-2.0,70.0,Strong,Enter w/ confidence,63,1.1,0.6,1.0,62.5,0,,Financial Services,51383396.0,4377.13
JDPAX,PERKINS MID CAP VALUE FUND CLASS A,17.65,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.8,0.9,1.5,62.0,0,,nan,0.0,0.0
PVEJX,MIDCAP VALUE FUND I CLASS J,17.26,17,10,11,9,6,11,5,69,-4.0,70.0,Strong,🔥 COILED: Enter w/ confidence,64,2.1,0.4,1.4,62.6,0,,nan,0.0,0.0
JDPRX,PERKINS MID CAP VALUE FUND CLASS R,17.13,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.8,0.8,1.5,61.7,0,,nan,0.0,0.0
PMPRX,MIDCAP VALUE FUND I R-3,17.14,17,10,11,9,6,11,5,69,-4.0,70.0,Strong,🔥 COILED: Enter w/ confidence,64,2.1,0.4,1.4,62.4,0,,nan,0.0,0.0
JMVIX,PERKINS MID CAP VALUE FUND CLASS S,17.66,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.8,0.9,1.5,61.8,0,,nan,0.0,0.0
JNMCX,PERKINS MID CAP VALUE FUND CLASS D,17.06,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.9,0.9,1.6,62.2,0,,nan,0.0,0.0
JMVAX,PERKINS MID CAP VALUE FUND CLASS I,17.12,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.8,0.9,1.6,62.3,0,,nan,0.0,0.0
JMCVX,PERKINS MID CAP VALUE FUND CLASS T,17.26,16,10,9,9,6,11,5,66,1.0,70.0,Strong,Enter w/ confidence,65,1.8,0.9,1.5,62.0,0,,nan,0.0,0.0
PCMVX,Principal MidCap Value Fund I Class A,17.53,17,10,11,9,6,11,5,69,-4.0,70.0,Strong,🔥 COILED: Enter w/ confidence,64,2.1,0.3,1.4,62.5,0,,nan,nan,0.0
ISDMF,iShares II Public Limited Company - iShares Developed Markets Property Yield UCITS ETF,6.642,17,12,6,14,6,9,4,68,1.0,69.0,Moderate,Enter w/ caution,71,2.5,0.9,1.6,62.4,1,,Other,nan,17296.33
KYTFX,KENTUCKY TAX-FREE INCOME SERIES KENTUCKY TAX-FREE INCOME SERIES,7.28,18,9,12,8,6,7,4,64,0.0,69.0,Moderate,🔥 COILED: Enter w/ caution,57,0.3,0.4,0.3,71.4,0,,nan,0.0,0.0
JFR,Nuveen Floating Rate Income Closed Fund,7.67,13,14,10,9,7,7,4,64,2.0,69.0,Moderate,Enter w/ caution,46,0.3,0.8,0.6,57.9,0,,Financial Services,564062000.0,850530.03
XERCX,Wells Fargo Multi-Sector Income Fund,9.85,14,14,8,8,4,7,4,59,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,39,0.4,-0.2,0.2,53.9,0,,Other,0.0,0.0
ECMOX,EATON VANCE MISSOURI MUNICIPAL INCOME FUND EATON VANCE MISSOURI MUNICIPAL INCOME FUND CLASS C,9.66,18,10,10,8,6,7,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,59,0.3,0.4,0.3,69.6,0,,nan,0.0,0.0
CCBYX,COLUMBIA AMT-FREE CALIFORNIA INTERMEDIATE MUNI BOND FUND COLUMBIA AMT-FREE CALIFORNIA INTERMEDIATE MUNI BOND FUND CLASS Y,9.85,15,10,13,8,6,7,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,57,0.2,0.2,0.2,66.7,0,,nan,0.0,0.0
FKCCX,NUVEEN KENTUCKY MUNICIPAL BOND FUND CLASS C,9.93,15,11,12,8,6,7,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,59,0.3,0.4,0.3,66.4,0,,nan,0.0,0.0
WMKMX,WESMARK WEST VIRGINIA MUNICIPAL BOND FUND WESMARK WEST VIRGINIA MUNICIPAL BOND FUND,10.01,15,11,12,8,6,7,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,59,0.2,0.3,0.3,65.3,0,,nan,0.0,0.0
AVK,Advent Claymore Convertible Securities and Income Closed Fund,13.1,15,12,4,9,7,11,4,62,4.0,69.0,Moderate,Enter w/ caution,60,2.1,2.2,1.9,59.1,0,,Financial Services,516663900.0,157955.08
THMIX,THORNBURG INTERMEDIATE MUNICIPAL FUND THORNBURG INTERMEDIATE MUNICIPAL FUND - CLASS I,13.28,16,11,11,8,6,7,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,60,0.2,0.3,0.3,69.0,0,,nan,0.0,0.0
IIIAX,VOYA INTERNATIONAL INDEX PORTFOLIO CLASS ADV,14.83,15,10,7,9,8,9,4,62,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,48,1.5,-0.2,0.8,54.6,0,,nan,0.0,0.0
LRSRX,SMALL-CAP VALUE SERIES CLASS R3,15.31,17,9,8,9,6,11,5,65,1.0,69.0,Moderate,Enter w/ caution,60,2.4,2.8,3.0,67.5,0,,nan,0.0,0.0
LCFLX,Lord Abbett Focused Large Cap Value Fund Class C,15.91,17,10,7,9,6,11,5,65,1.0,69.0,Moderate,Enter w/ caution,65,1.4,0.4,1.4,62.4,0,,nan,nan,0.0
NPSCX,NUVEEN PREFERRED SECURITIES FUND CLASS C,16.09,16,10,9,8,8,7,4,62,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,43,0.2,0.2,0.2,58.5,0,,nan,0.0,0.0
LOFLX,Lord Abbett Focused Large Cap Value Fund Class F3,16.33,17,10,7,9,6,11,5,65,1.0,69.0,Moderate,Enter w/ caution,63,1.4,0.5,1.4,63.2,0,,nan,nan,0.0
LSFLX,Lord Abbett Focused Large Cap Value Fund Class R4,16.21,17,10,7,9,6,11,5,65,1.0,69.0,Moderate,Enter w/ caution,63,1.4,0.4,1.4,62.7,0,,nan,nan,0.0
TIPT,Tiptree Inc,17.92,13,17,9,10,9,4,4,66,2.0,69.0,Moderate,Enter w/ caution,50,1.4,1.5,1.8,57.8,1,,Financial Services,673255744.0,259072.24
LRSFX,SMALL-CAP VALUE SERIES CLASS F,17.45,17,9,8,9,6,11,5,65,1.0,69.0,Moderate,Enter w/ caution,60,2.4,2.7,2.9,67.2,0,,nan,0.0,0.0
PABVX,MIDCAP VALUE FUND I R-5,17.4,17,10,10,9,6,11,5,68,-4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,64,2.1,0.3,1.4,62.5,0,,nan,0.0,0.0
PVMIX,MIDCAP VALUE FUND I INSTITUTIONAL CLASS,17.6,17,10,10,9,6,11,5,68,-4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,64,2.1,0.3,1.4,62.4,0,,nan,0.0,0.0
PCMSX,Principal MidCap Value Fund I Class R-6,17.66,17,10,10,9,6,11,5,68,-4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,64,2.1,0.3,1.4,62.5,0,,nan,nan,0.0
RVT,Royce Value Closed Fund,18.47,17,14,8,9,7,7,4,66,2.0,69.0,Moderate,Enter w/ caution,58,3.2,2.0,1.9,58.6,0,,Financial Services,2260059392.0,288158.02
YAHOY,Z Holdings Corp ADR,5.31,15,14,11,15,8,3,4,70,0.0,68.0,Moderate,Enter w/ caution,53,7.1,4.7,4.1,61.1,1,,Consumer Cyclical,18210646016.0,316750.81
CHW,Calamos Global Dynamic Income Closed Fund,8.91,13,14,6,13,6,6,3,61,4.0,68.0,Moderate,Enter w/ caution,59,0.9,1.0,1.3,56.4,1,,Financial Services,337198496.0,192000.95
STRIX,WELLS FARGO ADVANTAGE STRATEGIC MUNICIPAL BOND FUND INSTITUTIONAL CLASS,8.93,15,10,12,8,6,7,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,60,0.1,0.2,0.2,68.9,0,,nan,0.0,0.0
BIAEX,BROWN ADVISORY TAX EXEMPT BOND FUND INVESTOR SHARES,9.46,15,10,12,8,6,7,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,60,0.3,0.3,0.2,66.4,0,,nan,0.0,0.0
JTMRX,JOHN HANCOCK TAX-FREE BOND FUND CLASS R6,9.1,15,10,12,8,6,7,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,59,0.3,0.3,0.3,69.3,0,,nan,0.0,0.0
ELFTX,ELFUN TAX EXEMPT INCOME FUND ELFUN TAX EXEMPT INCOME FUND,9.92,15,10,12,8,6,7,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,57,0.3,0.3,0.3,68.4,0,,nan,0.0,0.0
NCMAX,COLUMBIA AMT-FREE CALIFORNIA INTERMEDIATE MUNI BOND FUND COLUMBIA AMT-FREE CALIFORNIA INTERMEDIATE MUNI BOND FUND CLASS Z,9.86,15,10,12,8,6,7,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,54,0.2,0.2,0.2,67.9,0,,nan,0.0,0.0
FKYTX,NUVEEN KENTUCKY MUNICIPAL BOND FUND NUVEEN KENTUCKY MUNICIPAL BOND FUND - CLASS A,9.94,16,10,12,8,6,6,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,58,0.3,0.4,0.4,69.6,0,,nan,0.0,0.0
NAAFX,NUVEEN NEBRASKA MUNICIPAL BOND FUND NUVEEN NEBRASKA MUNICIPAL BOND FUND CLASS C,9.82,18,9,12,8,6,6,4,63,0.0,68.0,Moderate,🔥 COILED: Enter w/ caution,58,0.3,0.4,0.4,70.7,0,,nan,0.0,0.0
NIBCX,NUVEEN MINNESOTA INTERMEDIATE MUNICIPAL BOND FUND NUVEEN MINNESOTA INTERMEDIATE MUNICIPAL BOND FUND CLASS C,9.75,14,11,12,8,6,7,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,56,0.2,0.2,0.2,64.7,0,,nan,0.0,0.0
FKNIX,FRANKLIN NEW YORK INTERMEDIATE-TERM TAX-FREE INCOME FUND CLASS A,10.93,15,10,12,8,6,7,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,59,0.3,0.4,0.3,68.9,0,,nan,0.0,0.0
