code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
MTLS,Materialise NV,7.99,18,8,8,15,6,12,5,72,7.0,79.0,Strong,Enter w/ confidence,72,3.8,7.1,6.7,72.0,0,,Technology,461118592.0,122904.74
PSTVY,Postal Savings Bank of China Co Ltd ADR,14.88,18,14,5,15,6,9,5,72,2.0,74.0,Strong,Enter w/ confidence,55,5.0,13.6,7.3,59.0,2,,Financial Services,92934684672.0,0.0
GLPEY,Galp Energa,12.68,14,12,11,15,6,6,4,68,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,57,1.8,2.7,2.6,60.0,0,,Energy,18248501248.0,94894.54
GADGX,GOLDMAN SACHS ENHANCED DIVIDEND GLOBAL EQUITY PORTFOLIO CLASS A,16.66,18,11,9,9,6,11,4,68,2.0,73.0,Strong,Enter w/ confidence,58,2.1,0.9,0.7,57.4,0,,nan,0.0,0.0
CCBC,Chino Commercial Bancorp,18.49,10,13,11,18,8,4,4,68,-1.0,73.0,Strong,Enter w/ confidence,53,0.5,-0.1,0.6,53.5,0,,Financial Services,71267192.0,0.0
SRGHY,Shoprite Holdings Ltd ADR,19.89,16,8,13,14,6,7,5,69,1.0,73.0,Strong,Enter w/ confidence,74,4.2,2.2,2.9,61.5,0,,Consumer Cyclical,10756206592.0,3895.69
HKUOY,Hakuhodo DY Holdings Inc ADR,17.2,11,10,10,15,6,4,5,61,3.0,72.0,Strong,Enter w/ confidence,55,1.6,-0.9,2.1,63.1,0,,Communication Services,3114069760.0,0.0
OPHLY,Ono Pharmaceutical Co Ltd,5.27,18,13,4,13,6,11,4,69,2.0,71.0,Strong,Enter w/ confidence,67,7.3,4.8,3.5,59.3,0,,Healthcare,7429977600.0,33936.81
CLF,Cleveland-Cliffs Inc,12.87,17,14,11,7,6,11,5,71,-1.0,71.0,Strong,Enter w/ confidence,59,5.9,6.5,6.0,59.9,1,,Basic Materials,7342850048.0,18051590.02
MH,"McGraw Hill, Inc.",13.75,15,14,9,16,7,7,5,73,-2.0,71.0,Strong,Enter w/ confidence,59,3.2,12.0,5.7,62.1,2,,Consumer Defensive,2630496256.0,613118.09
SCGCX,QS MODERATE GROWTH FUND CLASS C,18.95,18,9,11,7,6,11,4,66,2.0,71.0,Strong,Enter w/ confidence,54,2.2,1.0,0.8,57.4,0,,nan,0.0,0.0
SCVPY,Siam Cement PCL ADR,7.995,20,7,13,10,6,6,4,66,1.0,70.0,Strong,Enter w/ confidence,0,8.0,8.0,3.6,67.4,1,,Industrials,9593999360.0,0.0
CUB,Lionheart Holdings,10.89,11,13,10,8,8,7,4,61,3.0,70.0,Strong,Enter w/ confidence,47,0.2,0.1,0.2,61.4,0,,Financial Services,284913248.0,149345.5
MLLGF,Mullen Group Ltd,18.95,16,11,12,15,6,7,4,71,-4.0,70.0,Strong,Enter w/ confidence,58,2.4,6.5,3.0,60.6,1,,Industrials,1789121280.0,0.0
PRLPF,Propel Holdings Inc.,18.73,17,6,13,10,8,6,5,65,2.0,70.0,Strong,Enter w/ confidence,58,6.5,2.1,3.0,59.8,0,,Financial Services,737453376.0,15820.85
PBHC,Pathfinder Bancorp Inc,18.29,18,13,5,14,6,11,5,72,-2.0,70.0,Strong,Enter w/ confidence,64,8.4,9.5,7.6,66.6,2,,Financial Services,114836384.0,6365.49
MSOS,AdvisorShares Pure US Cannabis ETF,5.43,19,11,14,13,7,10,5,79,-10.0,69.0,Moderate,Enter w/ caution,71,10.4,7.5,9.2,69.8,0,,nan,nan,8240184.13
AAACX,A3 Alternative Credit Fund,6.61,16,12,12,9,6,4,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,54,0.2,0.3,0.2,61.4,0,,Other,nan,0.0
TDVXF,Tobii Dynavox AB (publ),7.82,13,10,13,17,7,3,4,67,-3.0,69.0,Moderate,Enter w/ caution,37,4.3,4.3,3.2,68.6,1,,Healthcare,829430464.0,386.66
THMGX,Thornburg Investment Trust - Thornburg Emerging Markets Managed Account Fund,13.65,18,10,13,9,6,9,5,70,-4.0,69.0,Moderate,Enter w/ caution,55,5.8,1.2,3.3,62.2,0,,nan,nan,0.0
SBCLY,Sumitomo Bakelite Company Limited,16.8,18,4,11,14,6,11,5,69,-3.0,69.0,Moderate,Enter w/ caution,0,5.0,5.0,3.1,75.6,0,,Basic Materials,1473954944.0,0.0
SNROY,Sanrio Co Ltd ADR,17.07,19,5,11,14,6,9,5,69,0.0,69.0,Moderate,Enter w/ caution,61,6.4,5.2,6.1,77.1,0,,Consumer Cyclical,10348091392.0,1188.62
PBLLX,PIMCO Equity Series - PIMCO RealPath Blend 2065 Fund,17.25,18,11,9,9,6,8,3,64,2.0,69.0,Moderate,Enter w/ caution,59,2.4,0.6,0.7,55.8,0,,nan,nan,0.0
NCI,Neo-Concept International Group Holdings Limited Ordinary Shares,14.6,19,13,6,15,6,5,5,69,-2.0,68.0,Moderate,Enter w/ caution,63,9.6,15.4,9.5,66.8,2,,Consumer Cyclical,37657520.0,510889.42
PRXXF,Paradox Interactive AB (publ),15.65,17,7,13,16,6,12,4,75,-3.0,68.0,Moderate,Enter w/ caution,61,4.3,4.3,4.2,77.2,0,,Communication Services,1569511424.0,0.0
SONO,Sonos Inc,17.1,19,13,7,15,6,5,5,70,-2.0,68.0,Moderate,Enter w/ caution,64,9.6,17.5,8.2,62.8,2,,Technology,2022827008.0,1747582.74
PRBAX,PIMCO RealPath Blend 2060 Fund Class A,17.03,16,13,8,9,6,8,3,63,2.0,68.0,Moderate,Enter w/ caution,56,2.4,0.5,0.7,55.0,0,,nan,nan,0.0
LCSHF,Lancashire Holdings Ltd,8.5,16,11,12,7,4,8,5,63,1.0,67.0,Moderate,Enter w/ caution,61,0.7,0.6,1.5,63.6,1,,Financial Services,2067390720.0,0.0
YUBCF,Yubico AB,9.89,17,10,12,10,6,7,4,66,1.0,67.0,Moderate,Enter w/ caution,0,4.7,7.2,4.9,66.9,1,,Technology,992087936.0,0.0
TVAI,Thayer Ventures Acquisition Corporation II Class A Ordinary Shares,10.4,15,14,11,8,6,7,3,64,3.0,67.0,Moderate,Enter w/ caution,56,0.2,0.1,0.1,64.7,1,,Financial Services,282836640.0,23494.44
TRT,Trio-Tech International Common Stock,11.45,15,14,11,8,5,4,5,62,2.0,67.0,Moderate,Enter w/ caution,43,13.5,7.7,7.0,59.2,0,,Technology,113665608.0,575708.35
AHEXY,Adecco Group Inc,14.86,13,13,9,9,6,9,3,62,0.0,67.0,Moderate,🔥 COILED: Enter w/ caution,59,4.4,1.6,1.5,54.7,0,,Industrials,5151128064.0,18931.74
TTVSY,TOTVS S.A.,14.1,15,14,13,7,6,12,5,72,-10.0,67.0,Moderate,Enter w/ caution,47,6.7,9.0,6.7,61.2,1,,Technology,3996396288.0,91292.58
UTSSX,Global Equity 70/30 US & International Investment Option,17.37,18,7,10,9,6,8,4,62,2.0,67.0,Moderate,Enter w/ caution,60,2.7,1.0,1.0,57.8,0,,nan,nan,0.0
UTANX,UTANX,17.24,18,7,10,9,6,8,4,62,2.0,67.0,Moderate,Enter w/ caution,60,2.6,1.0,1.0,57.9,0,,nan,nan,0.0
PVQAX,PIMCO REALPATH BLEND 2045 FUND CLASS A,19.9,16,13,7,9,6,6,3,60,2.0,67.0,Moderate,🔥 COILED: Enter w/ caution,55,2.3,0.3,0.5,54.4,0,,nan,0.0,0.0
ELCPF,EDP - Energias de Portugal S.A,5.31,16,13,9,13,6,1,3,61,0.0,66.0,Moderate,🔥 COILED: Enter w/ caution,50,-2.7,1.5,0.9,53.5,0,,Utilities,21951123456.0,0.0
BAGAX,BROWN ADVISORY GROWTH EQUITY FUND ADVISOR SHARES,8.25,18,7,9,7,6,11,3,61,2.0,66.0,Moderate,Enter w/ caution,44,2.4,3.0,1.3,57.9,0,,nan,0.0,0.0
