code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
CESDF,CES Energy Solutions Corp,13.858,14,8,12,17,6,11,5,73,3.0,84.0,Strong,Enter w/ confidence,63,3.2,0.3,3.5,60.3,0,,Energy,2848217088.0,48166.75
LSBK,Lake Shore Bancorp Inc,18.0,18,9,8,17,6,12,5,75,4.0,84.0,Strong,Enter w/ confidence,72,4.4,4.7,4.1,78.0,0,,Financial Services,141368192.0,9813.59
CASAX,COLUMBIA PACIFIC/ASIA FUND,11.91,18,11,13,7,6,11,5,71,3.0,79.0,Strong,🔥 COILED: Enter w/ confidence,74,0.9,2.8,1.7,69.6,0,,nan,0.0,0.0
SMFPX,SALIENT MLP & ENERGY INFRASTRUCTURE FUND CLASS C,12.75,18,12,12,7,6,11,5,71,2.0,78.0,Strong,🔥 COILED: Enter w/ confidence,52,0.9,2.8,1.4,57.9,0,,nan,0.0,0.0
NTOIY,Neste Oyj,19.14,17,12,9,14,6,11,5,74,6.0,78.0,Strong,Enter w/ confidence,71,3.0,4.7,4.6,61.9,0,,Energy,29548150784.0,49501.99
SMAPX,SALIENT MLP & ENERGY INFRASTRUCTURE FUND CLASS A,12.81,17,12,12,7,6,11,5,70,2.0,77.0,Strong,🔥 COILED: Enter w/ confidence,52,0.9,2.8,1.3,57.8,0,,nan,0.0,0.0
SMLPX,SALIENT MLP & ENERGY INFRASTRUCTURE FUND CLASS I,12.73,17,12,12,7,6,11,5,70,2.0,77.0,Strong,🔥 COILED: Enter w/ confidence,52,0.9,2.8,1.4,57.9,0,,nan,0.0,0.0
SMRPX,SALIENT MLP & ENERGY INFRASTRUCTURE FUND R6 SHARES,12.73,17,12,12,7,6,11,5,70,2.0,77.0,Strong,🔥 COILED: Enter w/ confidence,52,1.0,2.8,1.4,58.1,0,,nan,0.0,0.0
RSBY,Return Stacked Bonds & Futures Yield ETF,18.221,15,12,12,14,4,7,5,69,4.0,77.0,Strong,Enter w/ confidence,53,0.4,1.4,0.8,57.9,0,,nan,nan,15760.6
MFUT,MFUT,19.98,16,15,9,14,6,11,5,76,1.0,77.0,Strong,Enter w/ confidence,53,1.4,2.9,1.8,66.8,0,,nan,nan,13043.04
USOY,Defiance Oil Enhanced Options Income ETF,7.49,14,14,13,13,8,5,5,72,3.0,76.0,Strong,Enter w/ confidence,35,5.8,5.4,4.4,61.3,0,,nan,nan,430721.5
FKYS,First Keystone Corp,19.24,16,13,12,15,6,9,4,75,0.0,76.0,Strong,Enter w/ confidence,69,1.8,1.3,1.6,61.2,0,,Financial Services,121642992.0,2403.36
COVCF,COVER Corporation,10.79,15,13,10,16,6,9,5,74,1.0,75.0,Strong,Enter w/ confidence,56,3.6,7.4,5.2,68.7,0,,Technology,664486720.0,331.64
FSYRX,Fidelity Sustainable International Equity Fund,13.37,16,12,13,7,6,11,4,69,1.0,75.0,Strong,🔥 COILED: Enter w/ confidence,66,1.4,1.5,1.3,60.1,0,,nan,nan,0.0
PRPCX,PRUDENTIAL JENNISON MLP FUND CLASS C,5.55,16,12,12,7,6,9,5,67,2.0,74.0,Strong,🔥 COILED: Enter w/ confidence,58,0.4,2.2,1.2,57.5,0,,nan,0.0,0.0
PRPZX,PRUDENTIAL JENNISON MLP FUND CLASS Z,7.45,16,12,12,7,6,9,5,67,2.0,74.0,Strong,🔥 COILED: Enter w/ confidence,62,0.4,2.2,1.2,57.5,0,,nan,0.0,0.0
ENDTF,Canoe EIT Income Fund,12.9,16,8,11,15,5,11,4,70,1.0,74.0,Strong,Enter w/ confidence,59,1.3,0.0,1.2,63.8,0,,Financial Services,2484643072.0,0.0
IEYYX,IVY ENERGY FUND CLASS Y,13.15,16,12,11,7,6,11,4,67,2.0,74.0,Strong,🔥 COILED: Enter w/ confidence,56,1.1,1.2,0.9,59.7,0,,nan,0.0,0.0
KPELY,Keppel Corporation Limited,18.91,16,12,7,16,6,9,5,71,2.0,74.0,Strong,Enter w/ confidence,61,2.2,6.7,4.5,58.5,0,,Industrials,16929202176.0,5166.48
VLPIX,VIRTUS SELECT MLP AND ENERGY FUND CLASS I,19.82,16,12,10,7,6,11,5,67,2.0,74.0,Strong,🔥 COILED: Enter w/ confidence,59,0.5,2.2,1.2,57.2,0,,nan,0.0,0.0
ICPAX,WILLISTON BASIN/MID-NORTH AMERICA STOCK FUND,9.33,16,11,13,7,6,9,5,67,1.0,73.0,Strong,🔥 COILED: Enter w/ confidence,67,2.2,3.3,2.5,66.2,0,,nan,0.0,0.0
ICPUX,WILLISTON BASIN/MID-NORTH AMERICA STOCK FUND,9.24,16,11,13,7,6,9,5,67,1.0,73.0,Strong,🔥 COILED: Enter w/ confidence,67,2.2,3.4,2.5,66.8,0,,nan,0.0,0.0
CSHCX,MAINSTAY CUSHING MLP PREMIER FUND CLASS C,9.76,16,12,11,7,6,9,5,66,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,63,0.8,1.9,1.5,59.1,0,,nan,0.0,0.0
HCKT,The Hackett Group Inc,11.28,13,16,10,12,7,4,4,66,4.0,73.0,Strong,Enter w/ confidence,45,0.6,1.7,2.2,55.7,0,,Technology,280622400.0,333810.34
CCSZX,COLUMBIA COMMODITY STRATEGY FUND,13.51,18,10,13,7,6,9,5,68,0.0,73.0,Strong,🔥 COILED: Enter w/ confidence,64,2.6,2.9,3.1,70.2,0,,nan,0.0,0.0
EGLCX,EAGLE MLP STRATEGY FUND,13.34,16,12,11,7,6,9,5,66,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,60,0.4,2.2,1.3,58.3,0,,nan,0.0,0.0
VOD,Vodafone Group PLC ADR,17.31,17,11,8,15,6,9,5,71,2.0,73.0,Strong,Enter w/ confidence,71,7.9,8.3,6.8,73.0,2,,Communication Services,40003985408.0,4237731.47
AINIX,ARIEL INTERNATIONAL FUND INSTITUTIONAL CLASS,18.65,18,12,10,7,4,11,4,66,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,52,0.6,0.9,0.7,55.2,0,,nan,0.0,0.0
QYLD,Global X NASDAQ 100 Covered Call ETF,18.37,17,10,13,13,5,8,4,70,3.0,73.0,Strong,Enter w/ confidence,72,0.5,1.7,0.9,60.4,0,,nan,nan,6840998.2
ALM,Almonty Industries Inc. Common Shares,19.12,18,12,8,16,4,6,5,69,3.0,73.0,Strong,Enter w/ confidence,62,7.4,4.6,11.6,64.2,0,,Basic Materials,5515751936.0,5271915.0
AINTX,ARIEL INTERNATIONAL FUND INVESTOR CLASS,19.07,18,12,10,7,4,11,4,66,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,52,0.7,1.0,0.7,55.4,0,,nan,0.0,0.0
IBRX,Immunitybio Inc,8.29,17,16,9,15,4,7,5,73,-1.0,72.0,Strong,Enter w/ confidence,59,4.3,9.4,4.4,57.6,2,,Healthcare,8786042880.0,20353632.64
ICWIX,WILLISTON BASIN/MID-NORTH AMERICA STOCK FUND,9.27,16,10,13,7,6,9,5,66,1.0,72.0,Strong,🔥 COILED: Enter w/ confidence,68,2.3,3.5,2.6,67.4,0,,nan,0.0,0.0
CCSAX,COLUMBIA COMMODITY STRATEGY FUND,12.75,17,11,13,7,6,7,5,66,1.0,72.0,Strong,🔥 COILED: Enter w/ confidence,63,2.6,2.8,3.1,70.0,0,,nan,0.0,0.0
IEYAX,IVY ENERGY FUND CLASS A,12.82,16,10,11,7,6,11,4,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,56,1.0,1.1,0.9,59.5,0,,nan,0.0,0.0
IYEFX,IVY ENERGY FUND CLASS R,12.63,16,10,11,7,6,11,4,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,56,1.0,1.1,0.9,59.2,0,,nan,0.0,0.0
IVEIX,IVY ENERGY FUND CLASS I,13.48,16,10,11,7,6,11,4,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,56,1.0,1.1,0.9,59.3,0,,nan,0.0,0.0
IENRX,IVY ENERGY FUND CLASS N,13.54,16,10,11,7,6,11,4,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,56,1.0,1.1,0.9,59.4,0,,nan,0.0,0.0
FSQAX,Fidelity Advisor Sustainable International Equity Fund: CLASS A,13.36,18,12,12,7,6,11,4,70,-3.0,72.0,Strong,🔥 COILED: Enter w/ confidence,67,1.4,1.5,1.2,60.0,0,,nan,nan,0.0
FSQZX,Fidelity Advisor Sustainable International Equity Fund: CLASS Z,13.46,18,12,13,7,6,11,4,71,-4.0,72.0,Strong,🔥 COILED: Enter w/ confidence,68,1.4,1.5,1.3,60.1,0,,nan,nan,0.0
FSYCX,Fidelity Advisor Sustainable International Equity Fund: CLASS C,13.24,18,12,12,7,6,11,4,70,-3.0,72.0,Strong,🔥 COILED: Enter w/ confidence,67,1.5,1.5,1.2,59.7,0,,nan,nan,0.0
FSYMX,Fidelity AdvisorÂ® Sustainable International Equity Fund: CLASS M,13.31,18,12,12,7,6,11,4,70,-3.0,72.0,Strong,🔥 COILED: Enter w/ confidence,67,1.4,1.5,1.2,59.8,0,,nan,nan,0.0
TGSGY,TGS NOPEC Geophysical Company ASA ADR,15.1,18,14,10,11,4,7,5,69,2.0,72.0,Strong,Enter w/ confidence,55,4.1,4.7,4.4,59.0,0,,Energy,2965230080.0,67972.27
ANL,Adlai Nortye Ltd. American Depositary Shares,15.51,17,16,9,15,7,7,5,76,-7.0,72.0,Strong,Enter w/ confidence,62,9.3,9.5,10.5,64.3,2,,Healthcare,998812032.0,457279.22
HNRG,Hallador Energy Company,16.9,15,14,12,15,4,5,5,70,2.0,72.0,Strong,Enter w/ confidence,40,1.9,5.9,4.5,58.3,0,,Utilities,796722688.0,764220.91
ZEMIX,INVESTEC EMERGING MARKETS EQUITY FUND I SHARES,16.29,17,12,14,7,4,7,5,66,1.0,72.0,Strong,🔥 COILED: Enter w/ confidence,64,2.2,3.0,2.4,61.5,0,,nan,nan,0.0
ZEMAX,INVESTEC EMERGING MARKETS EQUITY FUND A SHARES,17.11,17,12,14,7,4,7,5,66,1.0,72.0,Strong,🔥 COILED: Enter w/ confidence,64,2.3,3.0,2.4,61.7,0,,nan,nan,0.0
BIGTX,THE TEXAS FUND CLASS I,18.4,18,12,7,7,6,11,4,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,66,1.5,2.0,1.3,57.3,0,,nan,0.0,0.0
COBYX,THE COOK & BYNUM FUND,19.67,16,12,10,7,6,11,3,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,60,0.9,0.2,0.5,55.3,0,,nan,0.0,0.0
XNGSF,ENN Energy Holdings Limited,6.86,18,11,12,11,6,11,5,74,-3.0,71.0,Strong,Enter w/ confidence,32,9.1,9.2,9.0,72.0,1,,Utilities,9561951232.0,0.0
MMGTX,MSVIF Mid Cap Growth Port Class II,6.69,13,12,9,7,6,9,5,61,2.0,71.0,Strong,🔥 COILED: Enter w/ confidence,53,0.9,2.0,1.6,54.8,0,,Other,0.0,0.0
ATHOF,Athabasca Oil Corp,7.99,15,10,10,13,4,11,5,68,2.0,71.0,Strong,Enter w/ confidence,53,4.2,2.4,3.0,57.2,0,,Energy,3845586944.0,347618.57
