code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
SSLZY,Santos Ltd ADR,5.85,19,16,6,15,6,8,5,75,6.0,85.0,Elite,Full conviction,71,6.6,3.5,3.4,61.0,1,,Energy,18999472128.0,108384.91
MGCLY,MGCLY,11.63,19,12,9,14,7,9,4,74,2.0,79.0,Strong,Enter w/ confidence,51,5.0,6.8,2.6,58.3,1,,Consumer Cyclical,88544296960.0,75305.32
EDF,Stone Harbor Emerging Markets Income Fund,5.62,18,7,7,17,7,10,5,71,4.0,76.0,Strong,Enter w/ confidence,74,5.4,4.1,4.2,73.2,0,,Financial Services,100389600.0,164808.0
FLG,"Flagstar Financial, Inc.",14.94,18,11,8,11,6,12,5,71,5.0,76.0,Strong,Enter w/ confidence,70,6.6,6.3,5.7,67.3,1,,Financial Services,6227217920.0,4932315.0
NEWT,"NewtekOne, Inc.",14.0,16,14,10,15,6,7,5,73,3.0,76.0,Strong,Enter w/ confidence,59,5.8,0.9,4.2,60.5,0,,Financial Services,404024896.0,223851.35
LSVFX,LSV GLOBAL MANAGED VOLATILITY FUND INSTITUTIONAL CLASS SHARES,12.62,18,9,13,9,6,9,5,69,1.0,75.0,Strong,🔥 COILED: Enter w/ confidence,62,1.5,1.4,1.5,68.2,0,,nan,0.0,0.0
LVAFX,LSV GLOBAL MANAGED VOLATILITY FUND INVESTOR CLASS SHARES,12.75,18,9,13,9,6,9,5,69,1.0,75.0,Strong,🔥 COILED: Enter w/ confidence,62,1.6,1.4,1.6,68.2,0,,nan,0.0,0.0
CPHC,Canterbury Park Holding Corporation,15.89,14,16,7,10,6,9,3,65,4.0,75.0,Strong,🔥 COILED: Enter w/ confidence,59,1.2,0.3,0.6,54.5,1,,Consumer Cyclical,81838808.0,1785.62
BHR-PD,Braemar Hotels & Resorts Inc,17.23,16,14,11,18,4,4,5,72,-2.0,75.0,Strong,Enter w/ confidence,46,1.5,2.4,2.4,60.3,1,,Real Estate,233988144.0,7710.22
BHR-P-D,Braemar Hotels  Resorts Inc  825 PRF PERPETUAL USD 25  Ser D,17.23,16,14,11,18,4,4,5,72,-2.0,75.0,Strong,Enter w/ confidence,46,1.5,2.5,2.5,60.3,0,,Other,nan,8002.05
BWB,Bridgewater Bancshares Inc,20.0,16,11,7,15,6,10,5,70,2.0,75.0,Strong,Enter w/ confidence,75,3.9,6.0,4.7,68.6,0,,Financial Services,557667328.0,90249.29
PPYAX,PIMCO RAE FUNDAMENTAL INTERNATIONAL FUND CLASS A,9.92,17,10,12,9,6,11,4,69,2.0,74.0,Strong,Enter w/ confidence,56,1.3,0.4,0.8,56.8,0,,nan,0.0,0.0
NFBK,Northfield Bancorp Inc,14.78,17,9,7,17,7,11,5,73,3.0,74.0,Strong,Enter w/ confidence,74,3.0,4.2,2.9,69.2,0,,Financial Services,617271872.0,251788.5
ICMBX,INTREPID CAPITAL FUND INVESTOR CLASS,14.52,17,12,12,9,6,9,4,69,2.0,74.0,Strong,Enter w/ confidence,58,1.4,0.3,0.8,58.8,0,,nan,0.0,0.0
CZMVX,MULTI-MANAGER VALUE STRATEGIES FUND MULTI-MANAGER VALUE STRATEGIES FUND CLASS Z,16.79,18,12,11,9,6,9,5,70,1.0,74.0,Strong,Enter w/ confidence,69,1.4,1.5,1.5,64.4,0,,nan,0.0,0.0
WSBF,Waterstone Financial Inc,19.62,16,11,8,16,6,9,5,71,5.0,74.0,Strong,Enter w/ confidence,70,4.5,6.0,4.7,67.7,0,,Financial Services,354201472.0,56447.0
FTSDX,FIDELITY STRATEGIC DIVIDEND & INCOME FUND FIDELITY ADVISOR STRATEGIC DIVIDEND & INCOME FUND: CLASS T,19.67,17,10,11,9,6,11,4,68,1.0,74.0,Strong,🔥 COILED: Enter w/ confidence,63,1.5,1.1,1.3,62.3,0,,nan,0.0,0.0
FSIDX,FIDELITY STRATEGIC DIVIDEND & INCOME FUND FIDELITY ADVISOR STRATEGIC DIVIDEND & INCOME FUND: CLASS I,19.8,17,10,11,9,6,11,4,68,1.0,74.0,Strong,🔥 COILED: Enter w/ confidence,63,1.5,1.1,1.3,62.2,0,,nan,0.0,0.0
FCSDX,FIDELITY STRATEGIC DIVIDEND & INCOME FUND FIDELITY ADVISOR STRATEGIC DIVIDEND & INCOME FUND: CLASS C,19.61,17,10,11,9,6,11,4,68,1.0,74.0,Strong,🔥 COILED: Enter w/ confidence,63,1.5,1.1,1.3,62.1,0,,nan,0.0,0.0
FASDX,FIDELITY STRATEGIC DIVIDEND & INCOME FUND FIDELITY ADVISOR STRATEGIC DIVIDEND & INCOME FUND: CLASS A,19.68,17,10,11,9,6,11,4,68,1.0,74.0,Strong,🔥 COILED: Enter w/ confidence,64,1.5,1.1,1.3,62.3,0,,nan,0.0,0.0
FSDIX,FIDELITY STRATEGIC DIVIDEND & INCOME FUND FIDELITY STRATEGIC DIVIDEND & INCOME FUND,19.9,17,10,11,9,6,11,4,68,1.0,74.0,Strong,🔥 COILED: Enter w/ confidence,64,1.5,1.1,1.3,62.2,0,,nan,0.0,0.0
